study_hours,attendance,previous_score,assignments,sleep_hours,participation,final_score
4.680576499728429,76.32013304680567,55.11023390357357,8,4.638873263949952,6,69.42410891395423
2.559648880637612,86.5794760877666,61.70168415787055,10,6.211832665512095,6,82.83871169424484
2.4079333840397745,54.08149910152948,63.200549819635725,1,4.212349546282666,6,58.371072812857484
3.252186083481358,53.01760419952819,62.60615913960501,2,7.423130971324832,10,69.82527107565056
5.943039982355084,62.355161700507324,89.91860514061052,2,8.51352755222678,7,84.81104488041724
7.431363304300561,57.97723400565942,79.2717954456771,3,8.186315035692544,10,91.29370630994002
6.941776390459581,93.58917832961009,73.43478677498871,6,4.6368473672394055,6,98.7833420338097
3.5194050725134858,60.960699367902215,57.015499482453016,1,4.63135568553866,1,51.65969927870315
9.593787525968747,98.79326279095656,85.3084711321712,2,8.067172411621321,3,98.69804150207703
7.641072250261916,66.84478958855534,92.52832813167439,1,8.62127137301558,2,79.10996887111915
5.989186472602606,59.10589578443496,85.16590554026246,5,6.303349149167445,6,79.2141446441842
6.5054867161091705,89.48492535712396,40.08608078553101,7,6.49485558456883,8,83.00174181257971
4.776400561850109,82.9353887750438,75.00207536008739,8,5.591310206928629,3,88.02475319578002
3.229578905510417,74.90978582265694,42.81244597931554,10,8.47132559128207,10,77.59046073498013
4.2037541078613545,77.76817754688156,54.168397118354704,1,7.22451452646178,8,68.15717758162977
7.820614994179322,85.96008891361319,43.273858519127444,7,5.441257885836842,8,83.60454935595082
1.1295413976678028,61.422737066564935,73.20874991221632,5,5.493914355271258,5,60.68750192997
2.0446537645622462,99.8166958028371,77.76244524209338,10,8.456000365318012,8,92.83584872299082
1.4140237781957747,98.73965810733915,46.29682009362478,1,4.068170119529107,6,50.41275478782667
1.3665592208707311,82.51628431734684,61.11113856747387,3,5.6136328636331925,5,68.63597798753159
8.699145256099065,59.97712254645725,65.09300799255482,7,6.771783406081845,9,88.61894111774025
7.332920734420213,84.01141212156458,60.29791619685041,10,4.741087310496623,7,95.85649064023677
5.267564461785927,53.60992044895879,46.656375026685616,1,4.460493770997949,8,54.74540554096602
1.8805074458590134,51.532625110290304,63.04212846031115,7,8.0763816554528,1,63.71000588444241
5.4245428760514915,62.884144425560685,81.314792629463,5,8.472021943242536,2,82.18658713717173
5.261245937025091,73.13114783696582,43.90542154932905,1,8.118032103990947,8,70.57246477660233
2.5588168291901368,93.41362527041903,44.40990077450469,1,8.493939448686739,9,62.39511891593959
4.904664843141758,86.3584534883154,59.51242105097913,1,6.765559855291857,4,71.44625607262905
4.586542609576361,87.13532605999904,91.79491413904088,9,8.06129060495171,10,95.31768897367292
6.542650882469948,71.27466672240377,76.77149556976028,3,5.9202131919555026,10,85.47303969390146
6.715842857808794,67.29674962734815,77.32684761699107,5,7.331339307395193,9,94.81451745838211
1.4077360879484007,68.55193814923014,59.90559949608257,10,8.944177656945822,4,75.05583991708117
4.371513531638241,99.3824781868029,72.65134351646961,9,5.1286386191956375,10,94.09268370427762
6.632739241428127,52.005459570624126,40.557215121525886,6,5.949498731455403,10,69.17007376131568
5.528226327220789,93.35157480612243,74.98528255252482,9,6.400236886550428,10,100.0
8.7084085706949,78.93377042861967,90.23078211669302,8,4.6900774351002585,9,100.0
6.928242684570505,71.93077095947953,73.69154075896506,8,4.405193052325284,7,77.76307512039234
2.466409843732867,86.26288302075682,88.05342264064898,1,8.148614331608123,2,75.74541167380566
1.6351187266038685,74.33344707123514,79.81851805063516,9,8.88397186413793,9,84.48800696013217
6.78177350385684,93.67116190408302,46.630712902202966,6,6.023625319148294,4,85.91974206242597
1.2386017948745964,95.03509320056293,89.63493190072128,9,4.4382491809732665,8,80.90870143677621
6.2719802314611695,71.08604634367276,43.65441143956762,3,4.329058803452883,7,53.21203602162324
9.462072172824618,63.841389861752575,69.36821099012701,3,8.456591031801494,7,91.37744815398388
6.179267600882911,79.61751642966811,47.81754180864017,6,6.3190712486384,8,81.55521117513807
4.493529335858697,95.61816728083454,40.64386359019972,9,5.60013658281196,1,63.45726052913433
6.789593965981179,60.53310945028333,63.21188430702014,7,6.382306356196997,5,75.61602739483537
5.12427601442365,81.14832917817414,56.22723892097859,3,5.5915204734617365,2,81.60705315221824
5.910551103843415,81.57801100462603,66.73002715886817,3,6.4451788765381,2,73.29879137405969
9.473183278988726,86.65565112076405,71.74599377040029,2,8.297781984589683,1,91.34713730326806
4.474923740206968,56.57838425636299,42.405648976992104,9,6.961506855310478,5,65.61955214512744
9.650715074415228,85.79124823410443,46.76518123180601,3,7.473268864050877,2,70.689525082689
9.148155777604574,95.45162603328205,70.72533180477339,5,5.823353381171683,4,93.33330211999707
2.762120213103668,58.984155443512094,58.8742044244962,9,7.6925293925525935,3,67.10287763988477
1.624251707876489,61.87716624619388,80.10454181521965,8,7.333085424396861,3,69.3123305515598
1.9070020123968399,98.56975470208198,75.87604067255668,2,4.597809988760282,2,66.34466475933418
1.1639964308639477,59.04884763547449,86.50823996444487,3,6.863214265577923,6,68.41664081282227
1.8499866468033557,92.71925466847895,78.0871054668074,2,5.2837174815487895,2,65.99339324619216
7.147060960747211,74.61389282240174,63.64620925645815,8,8.020478348167964,8,85.67127683603357
1.6406978361420608,62.36155372015885,77.01316423169378,6,6.129688542334698,8,74.62770191970311
3.8707806726438516,93.53749506362557,55.145964584048016,6,8.973420825982437,5,68.52436543762506
8.60387779872509,72.26526275013327,56.84724243280169,9,4.462502189694819,10,83.48519883846299
1.209447421622433,75.74086769648451,83.39418379564364,8,7.9017393137007925,7,83.74916530467233
8.330216343300421,67.96166846998828,64.55307340208702,4,7.368508667710782,4,85.27825186651637
3.5366929729605996,79.64754257174637,83.91091872850939,4,7.837494152953527,1,74.64130344438003
2.0634834485949063,58.17619362925114,85.23323055175531,9,5.537648977452282,2,65.02653589988878
7.270634488277356,69.55407683258804,87.16592857137061,1,6.460272446912003,10,86.12921541650041
6.660485621018956,98.47061611676438,90.4149379712664,2,7.982542598618542,10,97.91314804237722
8.897248121743477,62.90667163505638,63.7041871282313,2,5.162706658104275,4,69.69811458410918
7.615639394234972,82.8368332270646,57.537675007662635,6,5.130165983943261,1,75.32933543598008
8.231328373463636,66.25950321123474,72.02093106267625,4,6.755254766474662,8,92.08309325249434
3.538311153141758,88.67365628433004,60.414483289069516,10,6.617817897649279,9,93.48276140077746
2.5969558940175053,56.54368303591749,73.05907917401282,3,5.411312352064664,4,60.11160474070829
7.755532764767725,98.49105225392724,78.80722244541036,3,5.490378252624113,10,100.0
8.261512653405376,72.68947706918196,77.86227601706753,3,5.389225816032828,3,74.12762929658075
9.91454627800606,61.8025231673232,60.60040878610667,6,7.857560309992438,2,88.95922921654682
4.713559092202838,53.67483736650063,49.177311093431406,8,7.259504327812303,5,66.01120775510957
4.348162772135049,58.48789525437704,63.679113615421414,7,8.162085917051265,3,73.75296589598801
7.987716646677971,75.98869742780089,47.84267792450498,4,8.87736514157011,10,85.34386462093244
4.06723186227716,66.85015882156432,88.95533693510946,4,6.370821481359933,7,87.42149474978997
9.376815930432082,91.44416829413046,59.023260340582155,10,4.333469407027244,6,93.81092214936027
8.725714766587107,71.5443761830903,48.49528609728281,2,4.240461552060177,1,72.61508151945222
4.860946246375165,62.435713629381496,41.3996267948163,1,5.478325196358096,8,59.862424404532
7.757839610123476,80.8572493302015,75.52023124575663,9,8.662722946762255,2,93.69110765564956
7.7908858667621415,85.33886084427229,75.02962746001089,2,6.616065274854375,5,85.66453823141663
1.9281148195233935,58.35209539504749,58.73322916197104,8,5.358932580400646,9,64.85956557195199
9.1229761601161,58.380960814415886,43.9441538866208,9,5.995833972555098,8,86.3699616872913
5.547271352030714,51.83357134667715,62.529589219237764,4,6.992975537023354,2,66.56529754590889
8.438117194969674,86.82010075328202,57.11696222848664,8,7.264748290689211,9,98.2812630859227
3.880446409275506,83.19022638109026,77.24163518542551,9,4.7695975489145255,5,84.16559141537684
9.059709056465804,73.7315437874907,73.31785871989797,10,8.88515838272588,10,100.0
4.502815108607468,92.20852244845986,60.0526550508647,10,6.723861134913944,6,91.12040942089081
1.0975388633226852,90.28350764750266,51.984090484024456,5,4.678441588961396,3,54.58325015107467
9.148437787773373,79.2677182198376,94.34197813855755,7,8.46817626673067,3,100.0
1.821580091075202,93.41356402566294,64.97008916578632,10,4.373192155397144,10,76.99917250751443
3.873822738313734,60.292060501838414,77.85508296791303,4,8.538677165887563,8,81.0217189857466
9.550557703457244,55.5959809698864,47.73041321680984,1,8.982828281444913,10,84.83783518368604
9.555464322438006,63.48748057584948,66.70743348126688,3,7.502158995782519,10,82.3314393671898
6.160940993109575,52.854342804465745,41.514519592820605,5,7.852236105369949,2,64.44362287594936
6.686534909528193,76.5584764000516,67.80003148507475,3,5.686514182337432,2,73.17326846390951
5.036009697804878,96.83028461474808,93.02095739147363,7,8.70788426366967,5,93.28699330811021
3.638896945282581,51.967177033425486,61.13136921421901,9,6.648569830541838,6,79.40729580321764
3.957980908329244,56.105495700501336,42.144780691620134,6,7.661942232987775,2,56.44453642198079
7.052666104693346,72.60995141417176,41.70256850056389,10,8.620538579556397,5,79.49503907678648
7.77137076493912,96.69375087639524,61.33927179707782,1,8.875899879877542,7,88.11066972279642
8.124211393532637,65.80780524883752,48.80137150547567,7,8.166021782983371,10,91.99903603419921
8.106563285150985,75.36174043441963,41.284365298050226,3,5.51508753491015,10,78.91649742323496
1.8208549274382133,52.0786429525196,81.59174876725973,5,8.832737582760412,8,78.80392790009212
5.449782742323233,57.41716004810444,65.21876548850399,10,7.140597656217858,7,86.72568212601053
1.5180288401497986,99.33150614794235,55.908462458496,4,8.653212381759799,8,62.31708070101123
5.94575994091362,98.25593482180227,89.50457506590644,10,7.380525129071759,9,100.0
4.973774512360393,50.24699904672048,46.38764281102891,5,5.536194809238602,5,59.945732595101525
8.989337644824698,97.59058927116195,92.57553559254256,5,5.85012262071408,5,100.0
4.158235112968708,81.95599689077503,57.2681694557544,6,6.7523588855147025,10,67.63583747475806
2.053603147848453,93.39591472600111,88.86220197697747,10,7.95007420779941,4,100.0
2.2869251384755227,72.73699278169295,73.16185820637038,10,5.589912756701675,9,84.69671721425216
7.85359568545725,75.77980142896251,85.4689047857818,6,6.89865583067096,5,95.06289393889543
6.56396256984635,74.44232901284602,94.12072397657553,8,5.728124967882008,2,97.28068690452973
1.9101040851051123,83.34321287730522,55.862299080031015,8,8.078847023175536,10,89.91503743989115
1.756961255034977,56.98256273781564,92.86245169741761,9,6.333640468839752,8,85.80575623543676
7.30872218313208,51.4986794936339,61.42150421963312,8,4.383614134264426,7,85.82604251629883
1.6548670572777417,65.39649707955954,61.20315476053072,2,4.830262607407682,8,60.81854233763846
8.396740533613206,85.23403813683234,58.72129073399781,10,4.305523338098162,3,89.24907746321034
7.3561800444084655,60.09267260614742,69.77741840411718,1,6.496514730071626,4,71.93134223625037
1.7321390257770979,83.67162166624587,48.47797737481679,10,4.531686486741136,5,64.48274110324706
1.7635394267667273,98.49560230536352,70.45413169469062,2,4.570699846548161,6,65.90909429783345
9.87975620651058,54.69503578947092,69.79376468255022,2,8.705241300191886,1,73.89330668426902
4.368437161805083,83.63010591125632,81.90459969326784,3,8.363275360880277,4,79.96336596332823
4.335779323602019,72.18751096522855,85.85074790656721,10,6.2604329840568305,10,85.93907257733662
8.315196105317522,93.40711271887527,64.22427426718332,7,8.929026604251028,5,97.15947171415513
9.525237196454729,58.857489472369295,56.628328714332156,2,4.000932640853316,7,78.32927860811438
9.874009574405838,84.63129761130823,54.263419352440195,1,7.069897281366969,5,85.07662367269904
7.780403667330475,91.90576448240552,50.70431101876795,6,7.08214088685935,1,78.73564401592097
4.386336269778242,97.23071097370116,43.170617020946366,9,6.287215279349441,7,96.1479196403432
1.7515064502880189,84.16240141448229,58.83463883590923,3,5.9847398646714645,8,73.77256266262587
7.994322243346931,74.85873820042136,54.863623067193075,6,6.2769156774030375,7,79.35412253064314
6.025638247622245,80.8923620100607,93.1529562226524,3,6.074802180398402,4,87.44268254084314
4.817998083222786,93.44524922393592,70.67398544375241,1,7.6524623874114965,8,78.26363313369055
9.157189465852625,78.53048733194149,59.10023714667791,5,4.67677717486642,5,80.89365177320985
2.000777340755362,51.519352984841845,71.92571805465329,10,4.9881961029556505,10,69.34400733494117
5.433625938617732,96.54743477534889,47.65581857401325,4,4.902591141962118,9,80.98094760635344
1.1021828029067717,84.47633755157806,64.42240620612117,7,5.312352925606323,10,71.37892671901568
5.217945777947136,83.82566928886233,74.44288767815851,6,6.626292093907916,5,89.13068755744641
1.5067294811365362,60.78375761988586,66.88938074858483,10,4.556043736691094,1,68.85236591972905
2.0693612464126474,82.94427351163286,62.09783403598783,7,8.340846476632521,9,85.18881243243166
2.057736220993944,69.69322028270793,94.6616613894834,5,5.486807656542362,5,71.45296904614985
6.842892719044572,82.5616488520746,88.41731191819099,4,4.8126899373435394,6,92.5046675323228
7.71440391338881,55.32965151539953,74.2873276987692,7,7.378106547991217,4,88.81656694478826
6.250318885874437,82.89226523015179,71.31575486502555,7,4.190431502996597,6,83.954077795397
9.659552936270877,99.97068628853333,74.13632639035212,6,7.099842824370821,8,100.0
4.373835215713337,52.4106019430278,51.07216593023383,8,7.490992153382499,3,75.23800969074115
3.571408776536747,98.85870921106587,61.73257587953752,4,5.074582656933596,5,75.24736722580872
8.817392153705143,70.34539803614354,42.17027430899946,10,4.209820367218171,2,83.58778109907799
3.0123625466750736,93.53767251686295,66.15503206177547,5,5.818226794597248,2,67.18361372631999
9.669002854965502,89.11927420291367,69.86635211767148,4,4.492971151209682,7,88.53659917540867
1.109390272208347,78.3508130493334,52.52623548567653,1,4.5823892483666855,10,56.53519687485131
9.728909440368751,86.92246046256633,93.02158659410325,8,5.271306157224323,10,100.0
1.388439207555185,93.92577806506739,90.02000360154831,1,5.477339623133797,10,72.81000298852136
9.02028802328264,70.20701608255165,79.71787795007482,5,6.649851705107103,6,93.81450303486723
5.749309981776698,66.35165807816193,69.33626458209494,6,7.391959427515065,4,70.85297055577635
9.936683165073703,83.37966927817924,87.84830378062267,6,6.963854704350924,5,97.7654907299854
1.6641690826185898,90.39229709706294,47.18587891029046,5,4.741801686447584,1,60.90199706855512
5.984688559611887,88.11425673883079,83.47803868511868,3,4.860430162263132,7,89.97932616698749
9.72372282057189,89.89068244293173,46.865144768176656,5,8.393846248964572,8,91.58110216334066
5.707880597531339,71.77916574064665,83.6815864402173,8,6.791761575320568,9,88.85992851176754
6.664587743217362,90.89171080875107,55.167216253824634,2,8.349689164488446,8,77.83788802753688
7.261738200861554,56.01045276853042,88.23998195600039,6,5.857732556599371,5,85.6632128062102
5.090869582909959,77.22445489804248,91.92231516039688,9,7.072000037156619,3,94.14612527476247
6.648022720756571,50.28793302490608,48.18377831728136,8,6.618317080273053,10,84.63991936653939
6.258828807307902,66.22929149501351,65.44715827859665,8,5.595617449102313,9,84.15327346487837
9.110422094418901,68.32307674356989,93.95430579894767,8,6.349576860167977,6,97.07815722902491
1.409017423073121,69.80863458046277,66.58740897852306,7,6.51245438413466,5,69.33647663028444
3.528668706330073,84.7733603344931,87.49511373829998,8,5.003854873783393,3,78.88881603167263
9.553703356689029,69.42790506351729,72.3802337172226,6,5.575051861883658,6,90.53495680455195
9.012374055018247,72.43468113112652,60.64314493557811,2,7.957048752534877,3,87.55432238000876
5.100910775071417,61.87720654371637,55.718095553922865,2,8.578941197270636,10,77.98788574511582
6.581193380213831,68.662589581467,51.1772700097348,8,5.798970467726497,6,80.61011406839917
3.496430646830194,61.363481363157575,81.89890052577334,1,5.534861411045091,4,59.97004387078213
2.6930904375138516,53.659796188422185,61.259727875266535,6,4.975985822859412,2,60.3680937762031
5.173285644459839,80.17242966906889,68.12015042104132,6,7.392455843252906,8,90.71075929520173
4.180170052234475,83.41063992775082,67.077901400065,4,5.615498508331687,4,71.40776580816788
6.252905006657849,80.97451730048073,71.75034660782222,10,8.938747695495943,9,100.0
1.6996117326848634,73.17470219002863,87.60674300935037,3,5.628424010319766,7,79.04702125674517
9.769553268995498,68.98928900896149,93.94066389708863,3,5.970680233913141,2,100.0
9.875896700316426,93.16668247859127,62.41713147155993,1,7.016670981060174,4,89.60824334936
7.2834554261777065,75.9540892568109,85.51354071584666,3,8.008421465956525,5,92.21400780826876
5.824867297097083,73.95909388148655,82.04902870600947,4,6.347593326728168,3,87.70006517714981
3.78574854657695,51.282103290321785,71.54409233005653,5,6.113280168944792,9,75.86845363212075
8.324155177362538,67.06239138130782,92.58259289865632,3,8.97818916797404,5,91.11398952096725
7.162580552984913,69.00978093929285,51.02609835406216,6,4.052468205699722,2,69.80907534076013
2.463552454104022,69.94113904484502,46.00953156702918,5,8.475326444256229,3,61.74737938510846
9.198344660444583,79.00861846136661,86.96790818254823,3,4.745704129698687,9,91.37885348053487
8.402835186308522,76.68012733634393,64.15323991485616,6,7.929626381044567,7,91.44550316743482
9.548199219627316,80.39525463967223,86.58328698138833,6,7.08965779923149,2,100.0
7.531475575495239,88.2441630771064,89.11996128574782,8,5.709236427490461,9,93.40042111743813
6.520736763422109,90.64928693580467,43.43516764904893,2,8.369374777605092,4,81.26862598796228
4.76418732661557,85.90615381132471,88.59056196423333,1,4.06453613990496,9,88.75220435358031
9.39455635018612,97.77618479774674,64.65754804531822,4,5.133453260374618,2,86.49248724707866
8.794575005503674,50.91162913381808,68.07378689523277,7,6.83446398124768,10,94.98887583390373
1.4069680309557047,59.788899284177305,74.46258811012656,10,5.75771130024849,4,70.80348468723585
1.2373027704752682,50.37814374890711,90.95104337015476,3,7.051887476591638,5,71.84114874699179
4.388170301902447,82.37373570773015,41.051385193637024,3,4.120550967043334,2,64.05989633130588
8.294979977036496,94.90152744749935,66.22639075747995,5,4.582294652408563,10,88.87149959459582
9.8854851638345,62.174114828814965,77.82471233368084,5,4.635481201092196,1,88.7104267839086
2.3537520199317536,96.35172723981533,79.74888267340256,10,4.946418229580047,7,86.3795757668038
6.347176438169216,53.01336951447804,78.08928373454094,3,6.296657204002714,10,82.8369410568097
4.428017709679194,96.72180134027572,47.3939321174467,9,7.760643497717856,1,72.87216369808164
9.72922958033143,67.58113436198173,56.46675736044247,4,8.527694189644507,8,98.71471694289326
8.579070308221379,55.07104142246082,59.72935389793574,3,8.176862651421231,3,81.88741689549096
8.54495834240024,74.29358795931628,84.24404642237278,2,4.984439358878418,10,89.97927180387384
5.218238438154732,62.8388283860254,55.331792982800415,10,6.205752761153162,6,72.4632496815527
4.733375521038987,64.24364509809614,51.58877301269617,9,4.997057988792675,7,73.28580322598809
3.4606636473763563,65.36449824631433,92.65964104709529,4,5.322359083335954,10,84.64886218398348
1.507379469858344,90.15129489163317,40.48748068124079,3,6.517734907559431,1,54.649344498208144
8.782501386295479,76.95806383376272,94.8801470625088,7,4.340545123617613,6,100.0
8.316109082170698,65.56538495780018,77.22517143715676,8,5.090871647966366,7,97.80895374783763
9.997459059575176,80.51668916554593,85.56581146970143,2,8.676890806535585,6,100.0
9.969731533665149,85.80753371115968,56.204066799040625,7,6.330581463292445,4,94.29735987479422
5.998885350423647,63.63120003667669,40.7873402716883,5,6.226932629889361,1,56.16046413436543
7.9208867366245945,70.67745507626758,80.58282352088415,5,4.0728357737563945,9,91.030355329272
9.502891568941852,56.09430466684738,85.87795283503718,3,5.236998735291729,4,92.42698180063546
8.646826516096702,59.05746747673402,80.72618725744356,5,8.331462179910908,7,92.93285949486653
3.226132915688779,84.05589269824914,47.856765801546125,2,4.823142141293344,7,66.18083393658185
5.054897217790842,59.071917384781344,81.4385357241333,4,6.0756246976736055,2,71.31804162445745
2.162434736363455,76.258169183353,82.29075301592025,6,4.071654529335007,1,63.47620534712648
9.586459245328502,85.45231308612163,76.21972836185302,1,6.391677408352779,8,93.67431802228668
6.455571710057921,55.34384615473719,82.13637630375723,10,4.105105533631086,8,92.20075112396744
3.0577852495311646,78.36561098144517,86.52567918227527,4,8.098047765329,7,78.26835537577291
7.045306159652711,62.82813918506819,73.7482262830602,6,8.124268837435519,8,88.20054508744843
6.5631541641210625,98.146343761879,44.87325926833235,9,7.938710941511849,3,80.27308390833119
4.223464462295564,74.17728233599624,66.8195295316966,2,5.416820344455591,2,71.01459423925564
2.022018329796661,90.2996274887579,44.27071340693828,7,8.18618609110909,7,69.74961885717678
7.044158760335196,77.51132710781309,62.4148667067837,6,6.714990663026347,8,94.9342797939904
5.68276930813414,52.170626642740956,62.390856901909515,2,5.869040544335013,1,69.64054429779554
7.950865525620754,81.65756877970111,43.63054142771329,8,7.126649798521165,10,90.25909824639963
5.68147151000794,97.57016711033285,59.18512936832136,7,4.06170523030187,9,82.47121315408462
8.669633502866862,80.08059100731656,46.104895433522316,5,4.714804388003761,4,68.75107666149961
5.9671615489703695,90.95944297133951,84.45293655050722,5,7.711467690851314,4,82.85115550814086
6.0484417438184765,94.2103231674204,92.12284142804589,7,5.220808043580766,3,86.39253444221404
8.889882423925105,61.40398859744663,43.97740613918663,9,6.990045586643748,6,91.99513029380356
4.631345795911574,60.60224199541133,92.53133640104357,9,5.925513014115149,1,82.6352015772027
2.2061370560557667,80.54904944254959,68.74171296352098,9,8.274028893996308,6,81.73732458049328
1.2590440868200508,70.55142349033524,56.47611228746307,6,8.762076529983219,2,50.24159891896362
7.796235301062571,91.99306514333603,44.22741414018899,10,8.417823641850951,9,90.09455863385251
6.582785962181182,95.00115616990055,67.53433474387298,6,5.353099973467984,2,88.32416294507364
7.336717912893012,67.6710689651359,83.69835494699117,3,4.970814345230411,7,87.52703011855326
2.9166774535801965,61.8435279487241,78.88975624966841,1,6.372174468103675,1,60.15847710998125
2.2273432802809277,89.0262757621931,42.76243063051856,7,4.036670754180902,7,69.66633204925407
1.1309019910109375,63.740301777406806,44.009600945234695,4,4.129046964315909,5,59.039177743211646
4.155288029259372,91.13071592568392,62.15803054479504,1,6.766453198115,8,73.7650946403071
6.309259181691698,71.18691268243813,56.24097717263688,8,6.60224702082643,4,80.15794376022431
4.530196405897591,83.37749496457351,52.78113776808263,6,8.9729099451763,10,83.8442557164979
4.937274298213562,54.77676569173341,55.455247439979246,6,5.009209176818791,7,82.28510827475553
9.137428250443735,81.19296623382866,84.19155088132865,2,5.290519645802342,6,82.17130744196062
4.134299203209704,72.58838393686145,91.10754294975197,1,4.567703211631433,5,77.92145191183315
5.625905402438297,79.3304231587737,62.280648199016156,2,8.587715048268723,4,74.32225267113738
8.052877114670288,58.40071038724317,89.83610511728733,4,7.889056222292254,7,95.32436058508539
4.568885040891431,86.8436872472091,57.68226356863351,2,8.111695557284238,5,69.43120197080891
6.598780302050861,93.13985387716143,66.20403424890854,1,8.513818939822544,5,82.02171014809122
8.761273378720706,60.836990004538784,52.43159487987998,7,6.624499933629192,1,81.72567867621149
9.54568561291878,54.78572777600809,75.22618231967141,8,6.255965957253618,2,100.0
2.323661328361341,51.18192930231682,93.84396133461449,6,5.651957368328082,5,77.30399109311674
9.339288626453449,82.0985750221633,73.19212028238582,4,6.946073071739278,3,86.46549681532295
5.429046637715844,80.35470180443903,59.67977462624519,6,6.271391983949113,2,72.81633005727872
3.324199494690625,77.33487063570351,75.62995952947907,3,6.257827933027876,4,69.06755936942403
5.132221806144352,61.59735480579877,46.76063731559631,8,8.684639318655694,4,63.66865063584708
9.820293177569294,69.54529979527574,88.87624941459693,10,8.92015757139565,4,100.0
5.4335628459358265,79.72381675930865,67.669617292891,2,7.982421946647904,4,79.36257613590313
3.958764492587574,74.83834294295846,64.7142358121803,5,7.783790451234641,3,65.7484916036161
6.700607688850532,99.38927601074437,72.22256336494355,1,7.4027908088955074,7,92.7722433111164
3.1613105690037377,56.821987627836656,74.36311245341713,6,4.8303742616675684,9,76.78576633975563
1.6827699529779752,84.75722770237968,43.94766934245822,2,4.295529104378272,5,51.24366354891231
2.159917497195843,70.21593840521462,77.54394716728713,4,7.453631575566316,4,68.72010199031875
2.152412550619952,71.40998074628074,53.30624241735413,6,7.64393111128288,2,70.00245783399203
2.3671242416106493,85.87988828290881,79.26739478786243,10,4.234864955490699,2,81.61753699433102
2.2494445538446914,84.62180756621848,85.23941369113082,8,8.640258751144241,5,84.42175737061946
6.767872703228932,99.56279968510941,84.21771791538862,8,4.455703197223388,7,98.33780591376863
2.6369207595923037,56.41971447270626,70.38755320743391,6,5.429502668856012,10,73.46388254066964
4.111005549914768,55.20548246920832,68.60934407709132,4,7.361949063993523,10,72.95078896831036
9.071095689154106,86.21694085643705,47.85817787366764,8,4.849362972022382,9,82.64349998078256
5.265654762365851,78.91934585032045,82.64403827217245,8,4.277079442211222,7,99.34018313982288
7.008019646689244,63.70803332799029,54.92751592456929,10,5.655732445820749,5,83.60805528748232
2.5508788408146685,53.97096844944933,67.31824825498705,1,7.829857874275895,10,68.02735972394038
2.730601169278037,54.282912479821526,55.63507511101342,4,6.068393394926302,10,65.01366256218594
1.3678175463983098,94.70954373320592,47.360559964983125,4,7.264864609539696,10,65.94631516615725
2.520415567649481,59.59336623593715,74.62567332904551,7,6.898095486140683,6,72.24704700849549
3.5073130512876274,66.16857810577604,42.98826191525971,7,4.1110924101279025,3,52.32409394980414
2.5930943584907213,61.3328201113494,81.17548787694099,8,8.942699935228532,5,89.85204128573392
1.7983228038135004,67.74981529159686,57.46727373936142,5,4.207140444096939,8,57.58054849510117
2.085722839905407,53.47119213730467,40.00740811524669,7,8.839013688242424,1,49.006741663385256
5.147008912294532,75.95298954541352,68.11210265804763,8,6.749320891821991,1,76.01653492344366
2.8570034656521326,53.380628179610746,42.57685496901817,9,8.815795135325333,7,73.97424044060266
4.278428749432679,90.01782539111808,55.18932568014947,3,4.573767997069178,5,69.80231957751232
5.530755437693712,61.685604095521654,78.88370681006438,3,6.452042595927566,5,70.39432833625933
7.213553457664288,77.00059573022553,43.447929189202625,4,4.847520459330293,1,74.41679678488715
1.3538092585698904,94.0039543780729,86.16361707958012,5,4.254874385112212,9,83.92955986712056
8.194693590181384,82.5438684523597,40.21009574622207,10,7.087645575311558,1,85.27340175620563
6.6511035054181695,76.64788932756676,53.57531280610462,1,5.038917104808457,5,73.98423064094547
1.7358312875398472,66.21668765576878,80.74972308836394,7,6.93848509143773,10,91.43436345183909
8.862207616960994,66.6500956529099,57.39485823511187,9,4.561822409744928,9,100.0
9.287851604786319,83.4743477599095,45.604081343630746,8,5.659932357163514,4,83.71992586675414
1.5497016386937736,99.70696806105838,59.81286553402353,5,7.9081627902662355,8,83.63793762257615
3.4918988333248335,83.09195949246893,54.871630751148906,4,6.185257609210938,6,71.75485569399929
8.255811518137552,77.88917086850125,86.34915461883051,7,7.138727074486682,3,98.19613754330408
7.734337213452926,86.5325255119623,57.234135467182874,5,7.23728970372773,4,75.94402597737442
2.6606891742073957,73.26028061418592,83.39128594768039,7,8.218775219936468,2,75.7509341508523
2.8841439100303927,53.00711713003926,89.05296796459041,1,5.624613972033206,1,57.33324582055801
4.334248925122438,78.1148407938955,63.85995807670912,1,7.436477812912588,8,77.5592141880685
5.360706866719192,97.881264225269,90.04687291199156,10,8.80807903523083,1,100.0
6.564292943772664,58.76514711788298,60.752492967975606,3,7.65121667178934,1,58.62632306628799
4.320222756127952,84.50024454103328,93.02431290695594,2,6.449352383588723,4,80.7834169846441
5.162812445198331,60.04668443295282,44.91092384890651,2,7.153587222459646,10,73.98182653738138
7.727238443203809,76.79138422365406,77.78605965767835,7,7.698414488815541,10,98.86970194296067
1.330148826015381,54.83382248233598,67.15977222513108,10,7.061378828469362,6,74.1115194309072
3.2719324990961867,72.51854681290925,61.32068430006059,2,4.083379067449195,9,69.0468801111217
7.420146272960972,87.8081664447623,74.79915333117304,4,4.973867488436129,1,84.27435274418333
9.056861539184794,67.37857621194911,78.71214003988823,2,8.05234108607733,7,89.66024388023838
5.6050969790409955,83.24558622436089,40.239979830767,6,5.363253236562423,10,71.99102964986554
